time_s,reference_m,position_m,base_position_m,voltage_v
12.19,-0.0025,-0.0012748426407433104,0.000655673649976407,-0.02494363379073267
12.200000000000001,-0.0025,-0.0013941434836741277,0.0005521868290270115,-0.025149381129497904
12.21,-0.0025,-0.001519244531801044,0.0004455623723655434,-0.025329273899985905
12.22,-0.0025,-0.0016498874555776373,0.0003364061414240695,-0.025481484350338365
12.23,-0.0025,-0.0017857873543337796,0.00022533838368112965,-0.02560432848148611
12.24,-0.0025,-0.0019266040732877007,0.00011299020829190013,-0.02569633195514749
12.25,-0.0025,-0.0020719184483695323,8.084525816282296e-18,-0.025756287690823196
12.26,-0.0025,-0.002221215153425911,-0.00011299020829189462,-0.025783298992925103
12.27,-0.0025,-0.0023738753709527565,-0.00022533838368112423,-0.025776801956421264
12.280000000000001,-0.0025,-0.0025291762743061405,-0.0003364061414240849,-0.02573657419414941
12.290000000000001,-0.0025,-0.002686295459982597,-0.00044556237236555846,-0.02566273264377655
12.3,-0.0025,-0.0028443188967811825,-0.0005521868290270263,-0.02555572564840228
12.31,-0.0025,-0.003002252561454591,-0.0006556736499764021,-0.02541631613650992
12.32,-0.0025,-0.0031590318371223117,-0.0007554348024536377,-0.025245572512224028
12.33,-0.0025,-0.0033135385867685604,-0.0008509034236901345,-0.02504484123450561
12.34,-0.0025,-0.0034646116254985026,-0.0009415370419360449,-0.02481573607773488
12.35,-0.0025,-0.0036110647216603003,-0.0010268206588930303,-0.024560110014936472
12.36,-0.0025,-0.003751699184693548,-0.0011062696760372535,-0.024280039292107904
12.370000000000001,-0.0025,-0.003885321740835825,-0.0011794326482049305,-0.02397779546073063
12.38,-0.0025,-0.004010757518461522,-0.001245893848793723,-0.023655827556389966
12.39,-0.0025,-0.004126866942180332,-0.0013052756320042886,-0.023316734489647797
12.4,-0.0025,-0.0042325586478334076,-0.001357240578699031,-0.02296324526699779
12.41,-0.0025,-0.004326804461915391,-0.0014014934136849168,-0.022598192565637262
12.42,-0.0025,-0.004408651763593867,-0.001437782683526064,-0.022224490887315224
12.43,-0.0025,-0.004477236432147075,-0.0014659021853522887,-0.021845110848133398
12.44,-0.0025,-0.004531796626224461,-0.0014856921385449765,-0.021463049584556023
12.450000000000001,-0.0025,-0.004571693352108211,-0.0014970400926424081,-0.02108128391571425
12.46,-0.0025,-0.004596464004647207,-0.001499881566305724,-0.020702646971080964
12.47,-0.0025,-0.004605997234620819,-0.0014942004137147582,-0.020329432600422886
12.48,-0.0025,-0.004600960304118361,-0.001480028916311802,-0.019962428035804114
12.49,-0.0025,-0.00458302647969008,-0.00145744759937201,-0.019600355627604076
12.5,-0.0025,-0.0045540305080858014,-0.0014265847744427314,-0.019241667430259235
12.51,-0.0025,-0.004515183789614005,-0.0013876158102516909,-0.018886259105313906
12.52,-0.0025,-0.004467166266533042,-0.0013407621362268986,-0.018535278849330518
12.530000000000001,-0.0025,-0.0044104068716460864,-0.0012862899842904744,-0.018190504750002365
12.540000000000001,-0.0025,-0.004345243786123434,-0.0012245088760757692,-0.017853971381136965
12.55,-0.0025,-0.0042719923257264905,-0.001155769864163681,-0.0175277948821299
12.56,-0.0025,-0.004190968799956743,-0.001080463537331862,-0.01721409587491083
12.57,-0.0025,-0.004102495398020603,-0.0009990178011513766,-0.01691496716642052
12.58,-0.0025,-0.004006896832720386,-0.0009118954465419127,-0.016632463131620312
12.59,-0.0025,-0.0039044932715502846,-0.0008195915201014056,-0.016368600674551724
12.6,-0.0025,-0.0037955923254082377,-0.0007226305111525811,-0.016125365525130417
12.61,-0.0025,-0.003680483050659952,-0.0006215633714899314,-0.015904716739678214
12.620000000000001,-0.0025,-0.003559435390981869,-0.0005169643847617676,-0.015708581441991682
12.63,-0.0025,-0.0034327081251273677,-0.0004094279032759863,-0.01553883305909801
12.64,-0.0025,-0.0033005681235705204,-0.00029956497077160546,-0.015397244634524035
12.65,-0.0025,-0.0031633159119282693,-0.00018799985034645823,-0.015285429782896022
12.66,-0.0025,-0.003021313502149049,-7.536647726965259e-05,-0.015204776481438009
12.67,-0.0025,-0.002875007178334009,3.7695143165000936e-05,-0.015156392871710998
12.68,-0.0025,-0.0027249408907662944,0.00015054257227682067,-0.015141071115231953
12.69,-0.0025,-0.002571762842819584,0.00026253458846290555,-0.015159266913200277
12.700000000000001,-0.0025,-0.002416223220261621,0.0003730348307472876,-0.015211096586062766
12.71,-0.0025,-0.0022591702531097294,0.000481415414710823,-0.015296337633788439
12.72,-0.0025,-0.0021015389648030413,0.0005870605002558057,-0.015414444507736361
12.73,-0.0025,-0.0019443433882195818,0.0006893697909322369,-0.015564555530575772
12.74,-0.0025,-0.0017886606822292775,0.0007877619449419424,-0.01574551741922367
12.75,-0.0025,-0.0016356206080208207,0.0008816778784387117,-0.015955897249398263
12.76,-0.0025,-0.0014863886897853687,0.0009705839423541628,-0.016194007584254155
12.77,-0.0025,-0.0013421532800288105,0.0010539749546982656,-0.01645792359092293
12.780000000000001,-0.0025,-0.001204108293705338,0.0011313770711041645,-0.01674550911835474
12.790000000000001,-0.0025,-0.0010734397653609476,0.0012023504773063186,-0.017054435374103012
12.8,-0.0025,-0.0009513089974185858,0.001266491888253028,-0.017382207532849983
12.81,-0.0025,-0.0008388392159396852,0.0013234368396524312,-0.017726184783218774
12.82,-0.0025,-0.0007371000929707381,0.0013728617589313747,-0.01808360665565658
12.83,-0.0025,-0.0006470950772138615,0.0014144858038392964,-0.018451614347825024
12.84,-0.0025,-0.0005697479933267329,0.0014480724582499088,-0.018827276057787015
12.85,-0.0025,-0.0005058903339843012,0.0014734308760930323,-0.0192076125454249
12.86,-0.0025,-0.00045624651554240184,0.0014904169657800114,-0.019589629476586053
12.870000000000001,-0.0025,-0.00042140652645707627,0.001498934208960884,-0.019970380685754886
12.88,-0.0025,-0.000401747010869259,0.0014989342089608837,-0.020347148098426
12.89,-0.0025,-0.0003971823473738056,0.0014904169657800127,-0.020718004318364777
12.9,-0.0025,-0.0004067010595981333,0.0014734308760930325,-0.02108286832072823
12.91,-0.0025,-0.000428458600908872,0.0014480724582499119,-0.021443367195755597
12.92,-0.0025,-0.00046079933207827814,0.0014144858038392968,-0.021800637473102135
12.93,-0.0025,-0.0005027225844160468,0.001372861758931379,-0.022154298410987247
12.94,-0.0025,-0.0005536568593750496,0.0013234368396524317,-0.02250294138076029
12.950000000000001,-0.0025,-0.0006132143561015815,0.0012664918882530167,-0.022844681740808614
12.96,-0.0025,-0.0006810681856428441,0.0012023504773063126,-0.023177452213136482
12.97,-0.0025,-0.0007569031499600734,0.0011313770711041508,-0.02349913672563649
12.98,-0.0025,-0.0008403999646329311,0.0010539749546982736,-0.023807628785380997
12.99,-0.0025,-0.0009312337269309004,0.0009705839423541636,-0.024100855218646168
13.0,-0.0025,-0.001029078835433411,0.0008816778784387123,-0.024376782185629876
13.01,-0.0025,-0.001133616591441554,0.0007877619449419523,-0.0246334120011906
13.02,-0.0025,-0.001244542992798012,0.0006893697909322376,-0.02486877644835879
13.030000000000001,-0.0025,-0.0013615734246339134,0.0005870605002557965,-0.0250809341719996
13.040000000000001,-0.0025,-0.0014844409507759925,0.0004814154147108034,-0.025267980790349726
13.05,-0.0025,-0.0016128850567696984,0.00037303483074727794,-0.025428076932623993
13.06,-0.0025,-0.0017466301687759907,0.0002625345884629167,-0.02555950038623956
13.07,-0.0025,-0.0018853583948937576,0.0001505425722768214,-0.025660708453524857
13.08,-0.0025,-0.0020286833170078495,3.769514316501233e-05,-0.025730401117009517
13.09,-0.0025,-0.002176129175810528,-7.536647726965186e-05,-0.025767571189088383
13.1,-0.0025,-0.0023271202901130536,-0.00018799985034644693,-0.025771534326320622
13.11,-0.0025,-0.0024809767376417443,-0.00029956497077160475,-0.02574194505458304
13.120000000000001,-0.0025,-0.0026369180971917493,-0.0004094279032759959,-0.025678796422917153
13.13,-0.0025,-0.00279406846304544,-0.0005169643847617769,-0.0255824175785635
13.14,-0.0025,-0.002951468628437344,-0.0006215633714899307,-0.025453455943104972
13.15,-0.0025,-0.00310808391044483,-0.000722630511152571,-0.025292870624631415
13.16,-0.0025,-0.003262820962376039,-0.0008195915201014049,-0.02510190599227454
13.17,-0.0025,-0.003414538292857254,-0.0009118954465419037,-0.024882079659138925
13.18,-0.0025,-0.0035620631311286594,-0.000999017801151376,-0.024635157684618377
13.19,-0.0025,-0.0037042049397761887,-0.0010804635373318542,-0.02436313577925343
13.200000000000001,-0.0025,-0.003839772121638489,-0.0011557698641636873,-0.024068214648069193
13.21,-0.0025,-0.003967586091488054,-0.0012245088760757812,-0.023752779374782037
13.22,-0.0025,-0.004086497418000074,-0.0012862899842904793,-0.023419374366305118
13.23,-0.0025,-0.004195399465184005,-0.0013407621362268982,-0.023070681943041946
13.24,-0.0025,-0.004293243466420824,-0.0013876158102516865,-0.022709496599916557
13.25,-0.0025,-0.004379050947703155,-0.0014265847744427279,-0.02233870355294338
13.26,-0.0025,-0.004451927248335863,-0.0014574475993720099,-0.02196125241934658
13.27,-0.0025,-0.004511074270839742,-0.0014800289163118003,-0.021580131036245318
13.280000000000001,-0.0025,-0.004555807571614662,-0.0014942004137147597,-0.02119832688434697
13.290000000000001,-0.0025,-0.004585594224480135,-0.0014998815663057243,-0.020818739821204878
13.3,-0.0025,-0.004600169727097785,-0.0014970400926424066,-0.020443916597783968
13.31,-0.0025,-0.004599876172554451,-0.0014856921385449765,-0.020075286912018604
13.32,-0.0025,-0.004586070902619743,-0.0014659021853522913,-0.01971221788614251
13.33,-0.0025,-0.004560647769963756,-0.0014377826835260642,-0.019352999224911707
13.34,-0.0025,-0.0045250420984881004,-0.001401493413684921,-0.018997000599414275
13.35,-0.0025,-0.004480077061502042,-0.0013572405786990312,-0.018645018970977444
13.36,-0.0025,-0.0044262425754095615,-0.001305275632004294,-0.018298666247821317
13.370000000000001,-0.0025,-0.004363897590682648,-0.0012458938487937175,-0.017959907351519297
13.38,-0.0025,-0.004293362128593651,-0.0011794326482049242,-0.017630833022980887
13.39,-0.0025,-0.004214952267954776,-0.0011062696760372613,-0.01731355765836207
13.4,-0.0025,-0.004128989858049374,-0.0010268206588930308,-0.017010175315658342
13.41,-0.0025,-0.004035801280350816,-0.0009415370419360537,-0.0167227432491684
13.42,-0.0025,-0.003935711330188688,-0.0008509034236901349,-0.01645327963970577
13.43,-0.0025,-0.003829035355692922,-0.0007554348024536475,-0.016203768512486144
13.44,-0.0025,-0.0037160720495784433,-0.0006556736499764026,-0.015976165703283952
13.450000000000001,-0.0025,-0.0035971005476883636,-0.0005521868290270072,-0.015772398740864578
13.46,-0.0025,-0.003472384487683204,-0.00044556237236554897,-0.015594351697818634
13.47,-0.0025,-0.003342187653028192,-0.0003364061414240648,-0.015443827938999975
13.48,-0.0025,-0.0032067965888781936,-0.00022533838368113548,-0.015322495813869378
13.49,-0.0025,-0.0030665494473547552,-0.00011299020829189536,-0.015231821870708394
13.5,-0.0025,-0.0029218602113474535,-3.3065463576978537e-18,-0.01517301294836758
13.51,-0.0025,-0.0027732362717125796,0.00011299020829188876,-0.015146971443194978
13.52,-0.0025,-0.0026212874977919612,0.00022533838368112894,-0.015154269749594633
13.530000000000001,-0.0025,-0.002466726440749939,0.00033640614142407913,-0.015195141854771934
13.540000000000001,-0.0025,-0.0023103658928914413,0.00044556237236556307,-0.015269481402292144
13.55,-0.0025,-0.002153108895924443,0.0005521868290270208,-0.015376854296687758
13.56,-0.0025,-0.0019959408732766965,0.0006556736499763968,-0.015516507050467684
13.57,-0.0025,-0.0018399158662057574,0.0007554348024536419,-0.015687385857219332
13.58,-0.0025,-0.0016861441744145124,0.0008509034236901296,-0.015888153849462818
13.59,-0.0025,-0.0015357782479593603,0.0009415370419360487,-0.016117209531531323
13.6,-0.0025,-0.00138999754564888,0.001026820658893026,-0.016372709392430445
13.61,-0.0025,-0.0012499936406655482,0.0011062696760372568,-0.016652588263914272
13.620000000000001,-0.0025,-0.0011169546792108226,0.0011794326482049333,-0.016954582908800392
13.63,-0.0025,-0.0009920502345692932,0.0012458938487937194,-0.017276254123960832
13.64,-0.0025,-0.0008764165383384705,0.001305275632004291,-0.017615010026872744
13.65,-0.0025,-0.0007711415292757241,0.0013572405786990284,-0.017968130304201205
13.66,-0.0025,-0.00067725174633001,0.0014014934136849185,-0.018332788225558103
13.67,-0.0025,-0.000595698444267385,0.0014377826835260622,-0.01870607629501067
13.68,-0.0025,-0.0005273454592283159,0.0014659021853522898,-0.01908502961298834
13.69,-0.0025,-0.0004729552382624689,0.0014856921385449757,-0.01946665606131372
13.700000000000001,-0.0025,-0.00043316763526083366,0.0014970400926424077,-0.01984798464528567
13.71,-0.0025,-0.00040844664574584766,0.001499881566305724,-0.020226187647446405
13.72,-0.0025,-0.0003989075868787149,0.0014942004137147586,-0.02059897209637923
13.73,-0.0025,-0.0004038965191459236,0.0014800289163118012,-0.02096553165039956
13.74,-0.0025,-0.0004217657162990995,0.0014574475993720114,-0.021327097818367467
13.75,-0.0025,-0.0004506972753134312,0.0014265847744427298,-0.021685190711159503
13.76,-0.0025,-0.0004894825826526187,0.0013876158102516891,-0.0220399174685837
13.77,-0.0025,-0.0005374401077145031,0.0013407621362269012,-0.02239014242709992
13.780000000000001,-0.0025,-0.0005941391629702387,0.0012862899842904717,-0.02273410038532432
13.790000000000001,-0.0025,-0.0006592400282879126,0.0012245088760757727,-0.023069768947278104
13.8,-0.0025,-0.0007324259863511233,0.001155769864163678,-0.023395043456261394
13.81,-0.0025,-0.0008133791597042764,0.0010804635373318587,-0.02370781466419668
13.82,-0.0025,-0.0009017754923318486,0.000999017801151381,-0.024006001285975805
13.83,-0.0025,-0.0009972880118548034,0.0009118954465419089,-0.024287560839912525
13.84,-0.0025,-0.0010995938310602608,0.0008195915201014106,-0.024550488883629523
13.85,-0.0025,-0.0012083820749076847,0.0007226305111525769,-0.024792812901423197
13.86,-0.0025,-0.0013233601528171808,0.0006215633714899367,-0.025012587575457174
13.870000000000001,-0.0025,-0.0014442545417230053,0.000516964384761773,-0.0252078990195474
13.88,-0.0025,-0.0015708035833873347,0.00040942790327598176,-0.02537688585905945
13.89,-0.0025,-0.0017027385927055852,0.0002995649707716112,-0.02551778421195061
13.9,-0.0025,-0.0018397590897816197,0.0001879998503464535,-0.02562898582164711
13.91,-0.0025,-0.0019815045038258797,7.536647726965846e-05,-0.025709104718616756
13.92,-0.0025,-0.0021275315606559733,-3.769514316500571e-05,-0.025757031236903077
13.93,-0.0025,-0.0022773001529681714,-0.00015054257227681484,-0.02577196982112174
13.94,-0.0025,-0.0024301663513055095,-0.0002625345884629102,-0.025753460095948585
13.950000000000001,-0.0025,-0.0025853846723992834,-0.00037303483074729225,-0.02570138013664349
13.96,-0.0025,-0.002742111344954527,-0.0004814154147108174,-0.025615946899013455
13.97,-0.0025,-0.002899415742200344,-0.00058706050025581,-0.025497700638911915
13.98,-0.0025,-0.0030562883991433793,-0.0006893697909322317,-0.02534749650768032
13.99,-0.0025,-0.0032116553652824444,-0.0007877619449419466,-0.02516648452620768
14.0,-0.0025,-0.0033643913278257045,0.0,-0.024956090602290627
14.01,-0.0025,-0.0034974510677234405,0.0001403796716522208,-0.024752979042927014
14.02,-0.0025,-0.0035937963522814243,0.00027858666379743,-0.02459525629378097
14.030000000000001,-0.0025,-0.003652863548647601,0.0004124950491113317,-0.02448557727425084
14.040000000000001,-0.0025,-0.0036748878943185024,0.0005400713499904723,-0.024425147052404766
14.05,-0.0025,-0.00366087940607336,0.000659418150722076,-0.024413869479810554
14.06,-0.0025,-0.003612580259787332,0.0007688146408590113,-0.024450491623794562
14.07,-0.0025,-0.003532713656808766,0.000866753175976235,-0.0245320712122621
14.08,-0.0025,-0.0034323912166764115,0.0009519710323111701,-0.02463759484802927
14.09,-0.0025,-0.0033216209873609395,0.0010234766407918481,-0.0247482830311125
14.1,-0.0025,-0.0032031798586592097,0.0010805697111586764,-0.02486135557119181
14.11,-0.0025,-0.003079715876050591,0.0011228547954471972,-0.024974569938342572
14.120000000000001,-0.0025,-0.0029540065917431162,0.0011502479888755627,-0.025085512089970147
14.13,-0.0025,-0.002828882966505416,0.0011629766217952807,-0.02519163716357247
14.14,-0.0025,-0.002707150915278539,0.001161571955285635,-0.025290328443929783
14.15,-0.0025,-0.002591515727692434,0.0011468550515941615,-0.025378967721009543
14.16,-0.0025,-0.0024845124627544367,0.0011199161453484573,-0.02545501017467667
14.17,-0.0025,-0.0023884414502710707,0.0010820879887766656,-0.02551606062307779
14.18,-0.0025,-0.0023053109821798683,0.0010349137807325907,-0.025559948874089543
14.19,-0.0025,-0.0022367890404306353,0.0009801104120275822,-0.025584800172989256
14.200000000000001,-0.0025,-0.002184164147525665,0.000919527865640591,-0.025589098348930275
14.21,-0.0025,-0.0021483161951049994,0.0008551056974035177,-0.02557173970989096
14.22,-0.0025,-0.00212969813410905,0.0007888275887660941,-0.025532076078986478
14.23,-0.0025,-0.0021283285328956643,0.0007226750067365892,-0.02546994545366922
14.24,-0.0025,-0.0021437946432321985,0.0006585810260837182,-0.025385690000470626
14.25,-0.0025,-0.0021752450103760673,0.0005983853649196698,-0.02528020729717018
14.26,-0.0025,-0.002220558682287225,0.0005437916569539655,-0.025156821717281914
14.27,-0.0025,-0.002272157762541696,0.0004963279326456696,-0.02503065010828619
14.280000000000001,-0.0025,-0.0023226792204568037,0.0004573112083468922,-0.02491648866109021
14.290000000000001,-0.0025,-0.0023692616606317426,0.0004278169889842875,-0.024819298720944755
14.3,-0.0025,-0.0024104604438096077,0.00040865437799105745,-0.024740866879523024
14.31,-0.0025,-0.0024452073035692626,0.00040034736061946247,-0.024682137469981467
14.32,-0.0025,-0.0024725595736978722,0.00040312268632858447,-0.024643840799367923
14.33,-0.0025,-0.002491646364772692,0.00041690462584320837,-0.024626682118252828
14.34,-0.0025,-0.002501676417402381,0.0004413167221241003,-0.02463138011922924
14.35,-0.0025,-0.002501966191825659,0.0004756904954274783,-0.02465864644836833
14.36,-0.0025,-0.00249197408677669,0.0005190809044730091,-0.02470913793108851
14.370000000000001,-0.0025,-0.0024713370341071937,0.0005702882120757148,-0.024783390780876085
14.38,-0.0025,-0.00243991415021501,0.0006278857579160919,-0.024881728198124564
14.39,-0.0025,-0.002397868513708931,0.00069025300673214,-0.025004073882776916
14.4,-0.0025,-0.0023459328044985257,0.0007556131201671086,-0.025149347620907262
14.41,-0.0025,-0.0022861388833714386,0.0008220741975242251,-0.025313812855938356
14.42,-0.0025,-0.002222121690881027,0.0008876732471015131,-0.025490305213450137
14.43,-0.0025,-0.0021575683011855733,0.0009504218875044548,-0.02567154051455183
14.44,-0.0025,-0.0020952709119045525,0.001008352738775584,-0.025852179153746997
14.450000000000001,-0.0025,-0.0020373890405149106,0.001059565447236823,-0.026028248255429105
14.46,-0.0025,-0.001985721740811113,0.0011022712959749405,-0.02619651465821155
14.47,-0.0025,-0.001941815426260108,0.001134835384731595,-0.02635420606113966
14.48,-0.0025,-0.0019070073832762595,0.0011558154178645625,-0.02649887296835248
14.49,-0.0025,-0.0018824589527968332,0.0011639962157814587,-0.02662827758568647
14.5,-0.0025,-0.0018691912591538818,0.0011584191620695652,-0.026740282569251192
14.51,-0.0025,-0.0018681172572457762,0.0011384059132589905,-0.02683275342816282
14.52,-0.0025,-0.0018800607278773925,0.0011035758281580524,-0.0269034953733009
14.530000000000001,-0.0025,-0.001905757870419618,0.0010538567160394722,-0.02695023449719091
14.540000000000001,-0.0025,-0.0019458426745529878,0.0009894886544037028,-0.02697064102049438
14.55,-0.0025,-0.0020008187041584166,0.0009110207841642841,-0.026962389041801364
14.56,-0.0025,-0.0020710159262071924,0.0008193011493246923,-0.02692325559864218
14.57,-0.0025,-0.002156518761984946,0.0007154598059322271,-0.02685129044755469
14.58,-0.0025,-0.0022570103236965434,0.0006008855777238008,-0.026745178787170826
14.59,-0.0025,-0.0023714370026289414,0.00047719697995673483,-0.02660501440994361
14.6,-0.0025,-0.0024976445756843876,0.000346207965175116,-0.026433162588898013
14.61,-0.0025,-0.002632711614525524,0.00020988926209756988,-0.026233610877665785
14.620000000000001,-0.0025,-0.0027737818406487116,7.032617876008316e-05,-0.026010199003734188
14.63,-0.0025,-0.0029183654156906286,-7.032617876010728e-05,-0.02576598318006493
14.64,-0.0025,-0.0030642578091284655,-0.00020988926209756923,-0.02550344147651239
14.65,-0.0025,-0.003209465735542857,-0.0003462079651751154,-0.02522467425939092
14.66,-0.0025,-0.003352190883474955,-0.0004771969799567342,-0.02493148139849568
14.67,-0.0025,-0.003490826270900213,-0.0006008855777238002,-0.024625409743976718
14.68,-0.0025,-0.0036239300613021717,-0.0007154598059322267,-0.02430784632785346
14.69,-0.0025,-0.003750169596405568,-0.0008193011493246916,-0.023980173602943987
14.700000000000001,-0.0025,-0.0038682565890411917,-0.0009110207841642986,-0.023643941599499764
14.71,-0.0025,-0.003976901256041234,-0.0009894886544037154,-0.023300995986524055
14.72,-0.0025,-0.004074797350867419,-0.0010538567160394822,-0.022953534335665486
14.73,-0.0025,-0.004160633722529892,-0.0011035758281580522,-0.02260409990598702
14.74,-0.0025,-0.004233122706941055,-0.00113840591325899,-0.022255532893554246
14.75,-0.0025,-0.0042910364654653345,-0.0011584191620695652,-0.0219108992826018
14.76,-0.0025,-0.004333247950545911,-0.0011639962157814591,-0.021573404201456696
14.77,-0.0025,-0.004358774082890603,-0.0011558154178645625,-0.021246295665968154
14.780000000000001,-0.0025,-0.004366823941405349,-0.0011348353847315906,-0.020932752449796622
14.790000000000001,-0.0025,-0.004356872652461638,-0.0011022712959749337,-0.020635709600070745
14.8,-0.0025,-0.004328914181819366,-0.0010595654472368157,-0.02035728284122385
14.81,-0.0025,-0.004284381393224968,-0.0010083527387755842,-0.020096700298897333
14.82,-0.0025,-0.004226916882462381,-0.0009504218875044556,-0.0198484944693497
14.83,-0.0025,-0.004160362438024989,-0.0008876732471015138,-0.01960678825716566
14.84,-0.0025,-0.004087321053033846,-0.0008220741975242259,-0.019368449064825363
14.85,-0.0025,-0.004009542925289378,-0.000755613120167109,-0.019132259607233637
14.86,-0.0025,-0.003928246775737527,-0.0006902530067321409,-0.018898195045583682
14.870000000000001,-0.0025,-0.0038442772467497865,-0.0006278857579160811,-0.01866704522558771
14.88,-0.0025,-0.0037582861697367624,-0.0005702882120757055,-0.018439981491785235
14.89,-0.0025,-0.0036709238658810387,-0.0005190809044730087,-0.018218096579960964
14.9,-0.0025,-0.0035829581211739266,-0.00047569049542747863,-0.01800210505753764
14.91,-0.0025,-0.003495309232295045,-0.0004413167221241003,-0.017792227350661015
14.92,-0.0025,-0.0034090393142507565,-0.0004169046258432085,-0.01758818227107321
14.93,-0.0025,-0.0033253240809924035,-0.00040312268632858447,-0.017389223199022516
14.94,-0.0025,-0.0032454140958893675,-0.00040034736061946247,-0.017194201623824127
14.950000000000001,-0.0025,-0.0031705954273830795,-0.00040865437799105994,-0.017001637609962386
14.96,-0.0025,-0.00310214407884198,-0.00042781698898429184,-0.016809806733419776
14.97,-0.0025,-0.003041281960801564,-0.0004573112083468985,-0.01661682752881181
14.98,-0.0025,-0.0029891316895642845,-0.0004963279326456693,-0.016420755126729938
14.99,-0.0025,-0.0029466729189586444,-0.0005437916569539656,-0.016219675000753518
15.0,-0.0025,-0.0029147024342502615,-0.0005983853649196696,-0.016011792420608115
15.01,-0.0025,-0.002893797511617043,-0.0006585810260837175,-0.01579551897234259
15.02,-0.0025,-0.002884285007815553,-0.0007226750067365888,-0.015569550918199254
15.030000000000001,-0.0025,-0.002886216815955509,-0.000788827588766105,-0.015332938137153985
15.040000000000001,-0.0025,-0.002899352219892774,-0.0008551056974035291,-0.015085142846753498
15.05,-0.0025,-0.0029231464414988285,-0.0009195278656406011,-0.014826089574253088
15.06,-0.0025,-0.002956722238018683,-0.0009801104120275817,-0.01455625704364236
15.07,-0.0025,-0.002998465239009871,-0.0010349137807325914,-0.014277604495896237
15.08,-0.0025,-0.0030437601400020876,-0.0010820879887766643,-0.013998635133464036
15.09,-0.0025,-0.003085825456101117,-0.001119916145348457,-0.013732796545280061
15.1,-0.0025,-0.0031204992850275694,-0.0011468550515941617,-0.01348803760798966
15.11,-0.0025,-0.0031454810307049667,-0.0011615719552856352,-0.013268374873324438
15.120000000000001,-0.0025,-0.0031591896553550716,-0.0011629766217952796,-0.013076394121924515
15.13,-0.0025,-0.0031603967221523884,-0.0011502479888755596,-0.012914098671969016
15.14,-0.0025,-0.0031481021395643348,-0.0011228547954471976,-0.01278322976356745
15.15,-0.0025,-0.003121492652483677,-0.0010805697111586764,-0.012685396833618199
15.16,-0.0025,-0.0030799398597134036,-0.0010234766407918483,-0.01262211011210498
15.17,-0.0025,-0.0030230303014238745,-0.0009519710323111705,-0.012594730636860564
15.18,-0.0025,-0.002950635369259125,-0.0008667531759762356,-0.012604319828588777
15.19,-0.0025,-0.002863034993941623,-0.000768814640859012,-0.012651356878206205
15.200000000000001,-0.0025,-0.0027610825503866765,-0.0006594181507220572,-0.01273534887702376
15.21,-0.0025,-0.0026462839629173983,-0.0005400713499904508,-0.01285461213119798
15.22,-0.0025,-0.002520627121977828,-0.0004124950491113087,-0.013006592483749718
15.23,-0.0025,-0.0023862788071507515,-0.00027858666379743005,-0.01318848143861071
15.24,-0.0025,-0.002245397448021509,-0.00014037967165222176,-0.013397585310572994
15.25,-0.0025,-0.002100075040354543,-6.858022075225178e-19,-0.013631411174983368
15.26,-0.0025,-0.0019523103330720013,0.00014037967165222038,-0.013887681260740229
15.27,-0.0025,-0.0018039731105951304,0.00027858666379742875,-0.014164366056089818
15.280000000000001,-0.0025,-0.0016567684247428835,0.00041249504911133157,-0.01445971960567479
15.290000000000001,-0.0025,-0.0015122272244033467,0.0005400713499904706,-0.014772260458969066
15.3,-0.0025,-0.0013717430731058301,0.0006594181507220755,-0.015100654666957718
15.31,-0.0025,-0.0012366450748824804,0.0007688146408590109,-0.015443521008303669
15.32,-0.0025,-0.001108270233069296,0.0008667531759762347,-0.01579923852073251
15.33,-0.0025,-0.000988004396218879,0.0009519710323111698,-0.016165824134096916
15.34,-0.0025,-0.0008772870903136614,0.0010234766407918477,-0.016540893866213838
15.35,-0.0025,-0.0007775911770650986,0.001080569711158676,-0.0169216831045699
15.36,-0.0025,-0.0006903881315366203,0.0011228547954471972,-0.017305103649515374
15.370000000000001,-0.0025,-0.0006171079895600822,0.0011502479888755627,-0.0176878174351938
15.38,-0.0025,-0.0005590955591222662,0.0011629766217952802,-0.0180663232609121
15.39,-0.0025,-0.0005175659700328956,0.0011615719552856354,-0.018437049651114673
15.4,-0.0025,-0.0004935610392079535,0.0011468550515941617,-0.01879645062266649
15.41,-0.0025,-0.0004879037943941743,0.0011199161453484573,-0.019141110743515537
15.42,-0.0025,-0.000501129346285911,0.0010820879887766647,-0.01946790754791554
15.43,-0.0025,-0.0005332206913171803,0.001034913780732592,-0.0197746107953141
15.44,-0.0025,-0.0005823880893914613,0.0009801104120275824,-0.020062612623226637
15.450000000000001,-0.0025,-0.0006441326938494687,0.0009195278656405918,-0.020339128816762992
15.46,-0.0025,-0.0007143225081573788,0.0008551056974035182,-0.02061058199961597
15.47,-0.0025,-0.0007905103131257379,0.0007888275887660939,-0.02087967777453905
15.48,-0.0025,-0.0008712103061234251,0.0007226750067365885,-0.02114696164756485
15.49,-0.0025,-0.0009554815446484016,0.000658581026083719,-0.02141175138347539
15.5,-0.0025,-0.0010426703921424397,0.0005983853649196701,-0.021672737553617562
15.51,-0.0025,-0.0011321733948401313,0.0005437916569539653,-0.02192854586420585
15.52,-0.0025,-0.0012232792531919434,0.0004963279326456705,-0.022178130885713184
15.530000000000001,-0.0025,-0.0013151129537407294,0.0004573112083468922,-0.022420939284182203
